FILE_NAME,SIMPLE,BITPIX,NAXIS,NAXIS1,NAXIS2,DATE-OBS,OBJECT,UT,UT-END,UT-STR,HST,HST-END,HST-STR,MJD,MJD-END,MJD-STR,FRAMEID,EXPTIME,DATA-TYP,OBSERVAT,TELESCOP,INSTRUME,TIMESYS,PROP-ID,OBSERVER,OBS-ALOC,OBS-MOD,RADESYS,LONPOLE,RA,DEC,EQUINOX,TELFOCUS,FOC-VAL,AIRMASS,ZD,AZIMUTH,ALTITUDE,FOC-POS,AUTOGUID,M2-TYPE,OUT-HUM,OUT-PRS,OUT-TMP,OUT-WND,U_CAMERA,U_AQTINT,U_AQNCYC,U_FLCOFF,U_AQSDEL,U_AQDTIM,U_HWPANG,U_NLOOPS,U_LOOPIT,U_NPOLST,U_PLSTIT,U_ORGDIR,U_OGFNAM,U_OGFNUM,U_EMGAIN,U_QWP1,U_QWP2,U_FILTER,U_MASK,U_MANGLE,U_AOHWP,D_SADC,D_SADCA1,D_SADCA2,D_SADCDC,D_SADCFC,D_SADCMD,D_SADCPA,D_SADCP,D_SADCRA,D_SADCST,D_BS1,D_BS1P,D_BS1S,D_BS2,D_BS2P,D_BS2S,D_ENSHUT,D_BNCHI,D_BNCHO,D_BNCTI,D_BNCTO,D_IMRANG,D_IMRDEC,D_IMRMOD,D_IMRPAD,D_IMRPAP,D_IMRRA,D_IMR,D_ADFG,D_DMCMTX,D_DMGAIN,D_HDFG,D_HTTG,D_LDFG,D_LOOP,D_LTTG,D_PSUBG,D_STTG,D_TTCMTX,D_TTGAIN,D_WTTG,DATE,U_FLCSTT,OG_FRMID,DETECTOR,DETGAIN,RET-ANG1,RETPLAT1,U_FLCANG,TINT,PA-STR,PA-END,PA,DEROTANG,WCSAXES,CRPIX1,CRPIX2,PC1_1,PC1_2,PC2_1,PC2_2,CDELT1,CDELT2,CUNIT1,CUNIT2,CTYPE1,CTYPE2,CRVAL1,CRVAL2,LATPOLE,MJDREF,DPP_BACK,COL_METH,MODEL,MOD_AMP,MOD_X,MOD_Y,PHOTFLUX,PHOTRAD,MEDFLUX,SUMFLUX,PEAKFLUX,MAX_X,MAX_Y,MAX_PIXEL_VALUE,R_15_TOTAL_COUNTS,NORM_I,DOUBLE_DIFFERENCE,DOUBLE_SUM,Q,U,Q_sem,U_sem,SCIENCE_REGION_MAX_RADIUS,APPENDIX_D_APERTURE_RADIUS,BACKGROUND_SUBTRACTION_METHOD,BACKGROUND_ANNULUS_INNER_RADIUS,BACKGROUND_ANNULUS_OUTER_RADIUS,BACKGROUND_ANNULUS_WIDTH,R_75_RAW_TOTAL_COUNTS,R_75_TOTAL_COUNTS,R_75_TOTAL_COUNTS_NOISE,R_75_NO_ANNULUS_SNR,DOUBLE_DIFFERENCE_ERRS,APPENDIX_D_Q_OVER_I,APPENDIX_D_U_OVER_I
VDATA20220128A_00000766_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,09:46:56.077,09:47:03.994,09:46:48.159,23:46:56.083,23:47:04.001,23:46:48.164,59607.4075925,59607.407685,59607.4075,VTMP00000766,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.161,24:02:26.81,2000.0,NS_IR,-0.12,1.184,32.41103,283.9139,57.58897,Nasmyth-IR,OFF,IR,27.3,621.8,271.15,5.2,2.0,10000.0,750.0,0.0,100000.0,10000.0,45.0,2.0,1.0,4.0,2.0,/mnt/data/20220128/,HD36819_08_20220128_675-50_EmptySlot_0,1,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,159.87305,157.86905,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.6,0.0,93.29172,+24:02:22.52,ADI,-128.419,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T09:47:12,1,VMPA00016911,iXon Ultra 897 - VAMPIRES 2.0,50.0,45.0,HWP(NIR),45,7.49,90.44310710751373,90.41518908660768,90.42914210082157,11.82914210082157,2,128.5,128.5,0.9787632502205,0.20499390239176,-0.20499390239176,0.9787632502205,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.859004166667,24.040780555556,24.040780555556,0.0,master_dark_em50_00010ms_256x256_cam2.fits,median,gaussian,25056.63465183484,182.6739939675545,182.449491680195,1971565.160715943,30,23.83838081359863,4184278.25,31601.23828125,182.0,183.0,31601.23828125,1305792.696473476,0,0.0,0.0,0.0,0.0,0,0,114.0,75,none,,,0,3230876.442188263,3230876.442188263,1797.4638917620189,1797.463891762019,0.0,,
VDATA20220128A_00000767_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,09:46:56.077,09:47:03.994,09:46:48.159,23:46:56.083,23:47:04.001,23:46:48.164,59607.4075925,59607.407685,59607.4075,VTMP00000767,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.161,24:02:26.81,2000.0,NS_IR,-0.12,1.184,32.41103,283.9139,57.58897,Nasmyth-IR,OFF,IR,27.3,621.8,271.15,5.2,2.0,10000.0,750.0,0.0,100000.0,10000.0,45.0,2.0,1.0,4.0,2.0,/mnt/data/20220128/,HD36819_08_20220128_675-50_EmptySlot_0,1,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,159.87305,157.86905,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.6,0.0,93.29172,+24:02:22.52,ADI,-128.419,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T09:47:12,2,VMPA00016911,iXon Ultra 897 - VAMPIRES 2.0,50.0,45.0,HWP(NIR),45,7.49,90.44310710751373,90.41518908660768,90.42914210082157,11.82914210082157,2,128.5,128.5,0.9787632502205,0.20499390239176,-0.20499390239176,0.9787632502205,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.859004166667,24.040780555556,24.040780555556,0.0,master_dark_em50_00010ms_256x256_cam2.fits,median,gaussian,25263.30627323169,182.6823389838307,182.4525212420465,2015861.396704712,30,24.05471420288086,4274866.5,31892.005859375,182.0,183.0,31892.005859375,1336963.0358979008,0,0.0,0.0,0.0,0.0,0,0,114.0,75,none,,,0,3301917.883846283,3301917.883846283,1817.118015937953,1817.118015937953,0.0,,
VDATA20220128A_00000768_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,09:47:25.575,09:47:33.495,09:47:17.654,23:47:25.583,23:47:33.504,23:47:17.661,59607.4079285,59607.408021,59607.407836,VTMP00000768,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.161,24:02:26.66,2000.0,NS_IR,-0.12,1.186,32.52396,283.91181,57.47604,Nasmyth-IR,OFF,IR,27.0,621.8,271.15,5.3,1.0,10000.0,750.0,0.0,100000.0,10000.0,22.5,2.0,1.0,4.0,3.0,/mnt/data/20220128/,HD36819_08_20220128_675-50_EmptySlot_0,2,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,159.95799,157.95798,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.6,0.0,93.24112,+24:02:22.52,ADI,-128.47,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T09:47:38,1,VMPA00016913,iXon Ultra 897 - VAMPIRES 1.0,50.0,22.5,HWP(NIR),45,7.49,90.39237268148312,90.36454143863055,90.37845113139868,11.7784511313987,2,128.5,128.5,0.97894423023008,0.20412788662806,-0.20412788662806,0.97894423023008,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.859004166667,24.040738888889,24.040738888889,0.0,master_dark_em50_00010ms_256x256_cam1.fits,median,gaussian,22467.10514402551,182.554091867932,182.4646806801547,1572359.803305054,30,19.39161109924316,3356810.75,26260.96484375,182.0,182.0,26260.96484375,1045062.9451798274,"(0.037531051632428064, 0.0)",0.017397774515840913,-0.13987941957313338,0.0,0.0,0,0,116.0,75,none,,,0,2572468.299369812,2572468.299369812,1603.891610854615,1603.8916108546152,0.00029265127628307004,,
VDATA20220128A_00000769_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,09:47:25.575,09:47:33.495,09:47:17.654,23:47:25.583,23:47:33.504,23:47:17.661,59607.4079285,59607.408021,59607.407836,VTMP00000769,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.161,24:02:26.66,2000.0,NS_IR,-0.12,1.186,32.52396,283.91181,57.47604,Nasmyth-IR,OFF,IR,27.0,621.8,271.15,5.3,1.0,10000.0,750.0,0.0,100000.0,10000.0,22.5,2.0,1.0,4.0,3.0,/mnt/data/20220128/,HD36819_08_20220128_675-50_EmptySlot_0,2,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,159.95799,157.95798,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.6,0.0,93.24112,+24:02:22.52,ADI,-128.47,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T09:47:38,2,VMPA00016913,iXon Ultra 897 - VAMPIRES 1.0,50.0,22.5,HWP(NIR),45,7.49,90.39237268148312,90.36454143863055,90.37845113139868,11.7784511313987,2,128.5,128.5,0.97894423023008,0.20412788662806,-0.20412788662806,0.97894423023008,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.859004166667,24.040738888889,24.040738888889,0.0,master_dark_em50_00010ms_256x256_cam1.fits,median,gaussian,20986.5378697081,182.5859302107856,182.4725296025995,1492038.871931763,30,18.89958381652832,3202953.75,24669.251953125,182.0,183.0,24669.251953125,991577.4426847805,0,0.0,0.0,0.0,0.0,0,0,115.0,75,none,,,0,2447454.352344513,2447454.352344513,1564.4341955942132,1564.4341955942132,0.0,,
VDATA20220128A_00000770_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,09:47:25.575,09:47:33.495,09:47:17.654,23:47:25.583,23:47:33.504,23:47:17.661,59607.4079285,59607.408021,59607.407836,VTMP00000770,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.161,24:02:26.66,2000.0,NS_IR,-0.12,1.186,32.52396,283.91181,57.47604,Nasmyth-IR,OFF,IR,27.0,621.8,271.15,5.3,2.0,10000.0,750.0,0.0,100000.0,10000.0,22.5,2.0,1.0,4.0,3.0,/mnt/data/20220128/,HD36819_08_20220128_675-50_EmptySlot_0,2,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,159.95799,157.95798,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.6,0.0,93.24112,+24:02:22.52,ADI,-128.47,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T09:47:42,1,VMPA00016915,iXon Ultra 897 - VAMPIRES 2.0,50.0,22.5,HWP(NIR),45,7.49,90.39237268148312,90.36454143863055,90.37845113139868,11.7784511313987,2,128.5,128.5,0.97894423023008,0.20412788662806,-0.20412788662806,0.97894423023008,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.859004166667,24.040738888889,24.040738888889,0.0,master_dark_em50_00010ms_256x256_cam2.fits,median,gaussian,26535.00667787939,182.6323062648844,182.4393575018021,2014499.502369384,30,23.8380069732666,4231453.5,32421.369140625,182.0,183.0,32421.369140625,1336819.6926514038,0,0.0,0.0,0.0,0.0,0,0,114.0,75,none,,,0,3287308.053741455,3287308.053741455,1813.0935038605855,1813.0935038605855,0.0,,
VDATA20220128A_00000771_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,09:47:25.575,09:47:33.495,09:47:17.654,23:47:25.583,23:47:33.504,23:47:17.661,59607.4079285,59607.408021,59607.407836,VTMP00000771,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.161,24:02:26.66,2000.0,NS_IR,-0.12,1.186,32.52396,283.91181,57.47604,Nasmyth-IR,OFF,IR,27.0,621.8,271.15,5.3,2.0,10000.0,750.0,0.0,100000.0,10000.0,22.5,2.0,1.0,4.0,3.0,/mnt/data/20220128/,HD36819_08_20220128_675-50_EmptySlot_0,2,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,159.95799,157.95798,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.6,0.0,93.24112,+24:02:22.52,ADI,-128.47,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T09:47:42,2,VMPA00016915,iXon Ultra 897 - VAMPIRES 2.0,50.0,22.5,HWP(NIR),45,7.49,90.39237268148312,90.36454143863055,90.37845113139868,11.7784511313987,2,128.5,128.5,0.97894423023008,0.20412788662806,-0.20412788662806,0.97894423023008,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.859004166667,24.040738888889,24.040738888889,0.0,master_dark_em50_00010ms_256x256_cam2.fits,median,gaussian,26758.8980783376,182.6673923065088,182.440205329313,2064268.264045409,30,24.2802562713623,4321750.0,32868.03125,182.0,183.0,32868.03125,1369380.3323720726,0,0.0,0.0,0.0,0.0,0,0,113.0,75,none,,,0,3365371.4062690735,3365371.4062690735,1834.4948640617868,1834.4948640617868,0.0,,
VDATA20220128A_00000772_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,09:47:58.131,09:48:06.095,09:47:50.167,23:47:58.138,23:48:06.102,23:47:50.173,59607.4083105,59607.408403,59607.408218,VTMP00000772,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.154,24:02:26.59,2000.0,NS_IR,-0.12,1.187,32.64721,283.9098,57.35279,Nasmyth-IR,OFF,IR,26.8,621.8,271.15,5.3,1.0,10000.0,750.0,0.0,100000.0,10000.0,67.5,2.0,1.0,4.0,4.0,/mnt/data/20220128/,HD36819_08_20220128_675-50_EmptySlot_0,3,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,160.05396,158.04996,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.6,0.0,93.18917,+24:02:22.52,ADI,-128.53,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T09:48:10,1,VMPA00016917,iXon Ultra 897 - VAMPIRES 1.0,50.0,67.5,HWP(NIR),45,7.49,90.33491471529383,90.30718085697764,90.3210419338484,11.72104193384841,2,128.5,128.5,0.97914827074552,0.20314690225564,-0.20314690225564,0.97914827074552,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.858975,24.040719444444,24.040719444444,0.0,master_dark_em50_00010ms_256x256_cam1.fits,median,gaussian,13192.92762425751,182.6412140796951,182.5340168139287,1369553.688485106,30,20.37640190124512,3204927.0,18009.87109375,182.0,183.0,18009.87109375,877666.0202476826,"(-0.0005523531545453264, 0.0)",-0.0015545200379044463,-0.13747623259911113,0.0,0.0,0,0,116.0,75,none,,,0,2368993.702726364,2368993.702726364,1539.1535669732127,1539.1535669732127,0.00030279782027571014,,
VDATA20220128A_00000773_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,09:47:58.131,09:48:06.095,09:47:50.167,23:47:58.138,23:48:06.102,23:47:50.173,59607.4083105,59607.408403,59607.408218,VTMP00000773,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.154,24:02:26.59,2000.0,NS_IR,-0.12,1.187,32.64721,283.9098,57.35279,Nasmyth-IR,OFF,IR,26.8,621.8,271.15,5.3,1.0,10000.0,750.0,0.0,100000.0,10000.0,67.5,2.0,1.0,4.0,4.0,/mnt/data/20220128/,HD36819_08_20220128_675-50_EmptySlot_0,3,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,160.05396,158.04996,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.6,0.0,93.18917,+24:02:22.52,ADI,-128.53,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T09:48:10,2,VMPA00016917,iXon Ultra 897 - VAMPIRES 1.0,50.0,67.5,HWP(NIR),45,7.49,90.33491471529383,90.30718085697764,90.3210419338484,11.72104193384841,2,128.5,128.5,0.97914827074552,0.20314690225564,-0.20314690225564,0.97914827074552,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.858975,24.040719444444,24.040719444444,0.0,master_dark_em50_00010ms_256x256_cam1.fits,median,gaussian,12697.54108925503,182.6334227116751,182.5131887145529,1347835.664904175,30,20.23523712158203,3159087.25,17485.47265625,182.0,183.0,17485.47265625,862554.202467853,0,0.0,0.0,0.0,0.0,0,0,116.0,75,none,,,0,2334651.3010616302,2334651.3010616302,1527.9565769555202,1527.95657695552,0.0,,
VDATA20220128A_00000774_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,09:47:58.131,09:48:06.095,09:47:50.167,23:47:58.138,23:48:06.102,23:47:50.173,59607.4083105,59607.408403,59607.408218,VTMP00000774,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.154,24:02:26.59,2000.0,NS_IR,-0.12,1.187,32.64721,283.9098,57.35279,Nasmyth-IR,OFF,IR,26.8,621.8,271.15,5.3,2.0,10000.0,750.0,0.0,100000.0,10000.0,67.5,2.0,1.0,4.0,4.0,/mnt/data/20220128/,HD36819_08_20220128_675-50_EmptySlot_0,3,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,160.05396,158.04996,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.6,0.0,93.18917,+24:02:22.52,ADI,-128.53,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T09:48:14,1,VMPA00016919,iXon Ultra 897 - VAMPIRES 2.0,50.0,67.5,HWP(NIR),45,7.49,90.33491471529383,90.30718085697764,90.3210419338484,11.72104193384841,2,128.5,128.5,0.97914827074552,0.20314690225564,-0.20314690225564,0.97914827074552,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.858975,24.040719444444,24.040719444444,0.0,master_dark_em50_00010ms_256x256_cam2.fits,median,gaussian,16425.82126045894,182.7592242236907,182.5087670124773,1815579.9331781,30,25.69245910644531,4167028.5,22971.064453125,182.0,183.0,22971.064453125,1161410.0086180652,0,0.0,0.0,0.0,0.0,0,0,115.0,75,none,,,0,3127177.221523285,3127177.221523285,1768.3826569844223,1768.3826569844223,0.0,,
VDATA20220128A_00000775_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,09:47:58.131,09:48:06.095,09:47:50.167,23:47:58.138,23:48:06.102,23:47:50.173,59607.4083105,59607.408403,59607.408218,VTMP00000775,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.154,24:02:26.59,2000.0,NS_IR,-0.12,1.187,32.64721,283.9098,57.35279,Nasmyth-IR,OFF,IR,26.8,621.8,271.15,5.3,2.0,10000.0,750.0,0.0,100000.0,10000.0,67.5,2.0,1.0,4.0,4.0,/mnt/data/20220128/,HD36819_08_20220128_675-50_EmptySlot_0,3,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,160.05396,158.04996,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.6,0.0,93.18917,+24:02:22.52,ADI,-128.53,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T09:48:14,2,VMPA00016919,iXon Ultra 897 - VAMPIRES 2.0,50.0,67.5,HWP(NIR),45,7.49,90.33491471529383,90.30718085697764,90.3210419338484,11.72104193384841,2,128.5,128.5,0.97914827074552,0.20314690225564,-0.20314690225564,0.97914827074552,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.858975,24.040719444444,24.040719444444,0.0,master_dark_em50_00010ms_256x256_cam2.fits,median,gaussian,15786.73323168841,182.729283037854,182.4819829185093,1784299.279249878,30,25.54659080505371,4091745.25,22078.154296875,182.0,183.0,22078.154296875,1140127.6343128437,0,0.0,0.0,0.008269430727990502,-0.00947614727687268,0,0,114.0,75,none,,,0,3075880.13249588,3075880.13249588,1753.8187285166846,1753.8187285166846,0.0,,
VDATA20220128A_00000776_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,09:48:30.229,09:48:38.151,09:48:22.307,23:48:30.234,23:48:38.155,23:48:22.313,59607.4086805,59607.408773,59607.408588,VTMP00000776,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.165,24:02:26.76,2000.0,NS_IR,-0.12,1.189,32.76964,283.90816,57.23036,Nasmyth-IR,OFF,IR,26.7,621.8,271.15,5.3,1.0,10000.0,750.0,0.0,100000.0,10000.0,0.0,2.0,2.0,4.0,1.0,/mnt/data/20220128/,HD36819_08_20220128_675-50_EmptySlot_0,4,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,160.14204,158.14203,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.6,0.0,93.12922,+24:02:22.52,ADI,-128.584,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T09:48:42,1,VMPA00016921,iXon Ultra 897 - VAMPIRES 1.0,50.0,0.0,HWP(NIR),45,7.49,90.27958531241792,90.25194429715732,90.26575902636787,11.66575902636788,2,128.5,128.5,0.97934382503425,0.20220205826668,-0.20220205826668,0.97934382503425,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.859020833333,24.040766666667,24.040766666667,0.0,master_dark_em50_00010ms_256x256_cam1.fits,median,gaussian,20214.68066249105,182.6396262934249,182.4244003410205,1573410.436882325,30,18.99564552307129,3291061.25,26370.71875,182.0,183.0,26370.71875,1069150.7975264625,"(0.003210197185276459, 0.0)",0.00013207865450232218,-0.1400983767825434,0.0,0.0,0,0,116.0,75,none,,,0,2524303.2369213104,2524303.2369213104,1588.8056007332395,1588.8056007332398,0.000292930409427521,,
VDATA20220128A_00000777_calib_collapsed_analyzed.fits,True,-32,2,366,366,2022-01-28,HD36819,09:48:30.229,09:48:38.151,09:48:22.307,23:48:30.234,23:48:38.155,23:48:22.313,59607.4086805,59607.408773,59607.408588,VTMP00000777,0.01,ACQUISITION,NAOJ,Subaru,VAMPIRES,UTC,o21156,"""[Summit] Millar-Blancher, Zhang [Hilo] Guyon, Deo, Vievard, Ah""",Observation,IMAG_POL,ICRS,180.0,5:35:26.165,24:02:26.76,2000.0,NS_IR,-0.12,1.189,32.76964,283.90816,57.23036,Nasmyth-IR,OFF,IR,26.7,621.8,271.15,5.3,1.0,10000.0,750.0,0.0,100000.0,10000.0,0.0,2.0,2.0,4.0,1.0,/mnt/data/20220128/,HD36819_08_20220128_675-50_EmptySlot_0,4,50.0,152.0,165.0,675-50,EmptySlot,1.0,T,IN,160.14204,158.14203,+24:02:23,1.0,ADI,-39.0,163.025,05:35:27.1,SYNC,SCEXAO,348.72,35708928.0,MIRROR,152.63,15629312.0,OPEN,13.0,100.0,10.6,0.0,93.12922,+24:02:22.52,ADI,-128.584,-39.0,05:35:27.130,TRACK,0.0,ao188cmtx.oct,10.0,1.0,1.0,0.0,ON,0.0,0.01,0.0,ao188ttctrl.oct,0.001,0.0,2022-01-28T09:48:42,2,VMPA00016921,iXon Ultra 897 - VAMPIRES 1.0,50.0,0.0,HWP(NIR),45,7.49,90.27958531241792,90.25194429715732,90.26575902636787,11.66575902636788,2,128.5,128.5,0.97934382503425,0.20220205826668,-0.20220205826668,0.97934382503425,-1.7333333333333e-06,1.7333333333333e-06,deg,deg,RA---TAN,DEC--TAN,83.859020833333,24.040766666667,24.040766666667,0.0,master_dark_em50_00010ms_256x256_cam1.fits,median,gaussian,19615.02732994011,182.6296327645692,182.4414222515859,1547598.322262268,30,18.7093620300293,3252347.75,25457.861328125,182.0,183.0,25457.861328125,1049811.3837046332,0,0.0,0.0,0.0,0.0,0,0,117.0,75,none,,,0,2486298.0810050964,2486298.0810050964,1576.799949583046,1576.7999495830459,0.0,,
